floor,kitchen_area,living_area,rooms,is_apartment,studio,total_area,build_year,building_type_int,latitude,longitude,ceiling_height,flats_count,floors_total,has_elevator,target
7,6.0,38.40999984741211,3,0,0,57.41999816894531,1975,4,55.87092590332031,37.59883499145508,2.640000104904175,215,9,1,13500000
7,6.400000095367432,36.0,3,0,0,54.0,1969,4,55.76677322387695,37.73722076416016,2.640000104904175,216,9,1,15000000
4,7.0,16.0,1,0,0,35.0,1972,4,55.740997314453125,37.82331466674805,2.640000104904175,142,9,1,7399000
2,5.800000190734863,21.700000762939453,1,0,0,32.70000076293945,1963,4,55.65742874145508,37.57086944580078,2.640000104904175,72,9,1,6850000
1,9.2,57.5,3,0,0,91.8,1959,1,55.762962341308594,37.69807815551758,3.0,60,5,0,14850000
7,5.0,31.0,2,0,0,44.0,1962,4,55.82917785644531,37.59849166870117,2.640000104904175,72,9,1,10500000
7,6.900000095367432,29.5,2,0,0,47.59999847412109,1974,4,55.78105926513672,37.48707580566406,2.5999999046325684,143,12,1,14200000
9,10.0,19.89999961853028,1,0,0,39.0,2003,4,55.67203140258789,37.79003143310547,2.640000104904175,168,22,1,6300000
4,5.400000095367432,18.39999961853028,1,0,0,29.89999961853028,1963,1,55.874454498291016,37.579078674316406,2.5999999046325684,80,5,0,5900000
5,8.0,18.5,1,0,0,37.5,1988,1,55.75871276855469,37.68405532836914,2.640000104904175,45,12,1,11550000
5,3.0,46.0,2,0,0,61.0,2001,4,55.569149017333984,37.56909942626953,2.75,209,6,1,4100000
10,8.5,19.0,1,0,0,37.79999923706055,1982,4,55.892127990722656,37.52698516845703,2.700000047683716,382,16,1,6200000
2,0.0,27.0,1,0,0,54.0,2010,4,55.647090911865234,37.503074645996094,2.700000047683716,416,16,1,15500000
7,8.600000381469727,20.89999961853028,1,0,0,39.0,1985,4,55.63894271850586,37.76937103271485,2.640000104904175,555,14,1,9800000
6,9.0,30.299999237060547,2,0,0,52.0,1987,4,55.695560455322266,37.75507736206055,2.700000047683716,498,14,1,13000000
7,11.0,50.0,3,0,0,85.0,2006,4,55.7148551940918,37.75667572021485,2.640000104904175,264,23,1,18500000
8,9.0,32.0,2,0,0,48.09999847412109,1968,6,55.73724365234375,37.70298385620117,2.640000104904175,84,12,1,9000000
1,7.800000190734863,38.5,3,0,0,59.70000076293945,1972,4,55.600852966308594,37.591217041015625,2.5,287,9,1,8800000
10,11.0,34.0,2,0,0,59.0,1995,4,55.639461517333984,37.60714340209961,2.640000104904175,356,17,1,11500000
8,6.0,42.0,3,0,0,57.0,1967,1,55.81161880493164,37.535770416259766,2.650000095367432,176,9,1,11400000
9,9.0,31.0,2,0,0,53.0,1974,4,55.86067581176758,37.58706665039063,2.640000104904175,191,12,1,14900000
7,9.0,37.5,2,0,0,58.0,1958,1,55.68247985839844,37.523681640625,3.0,137,8,1,14800000
7,9.899999618530272,19.89999961853028,1,0,0,35.099998474121094,1966,6,55.708038330078125,37.778785705566406,2.640000104904175,96,12,1,8700000
3,9.100000381469728,15.0,1,0,0,35.70000076293945,2009,4,55.827884674072266,37.59038162231445,2.640000104904175,380,17,1,11700000
8,9.0,47.79999923706055,3,0,0,68.0,1977,6,55.86587905883789,37.60183334350586,2.4800000190734863,111,16,1,15950000
2,6.0,27.0,2,0,0,42.0,1979,4,55.63535690307617,37.38157653808594,2.640000104904175,144,9,1,11200000
2,10.5,46.0,3,0,0,76.0,1982,4,55.6672477722168,37.467079162597656,2.640000104904175,254,16,1,15000000
2,9.199999809265137,32.29999923706055,2,0,0,53.5,1982,4,55.86517333984375,37.52873611450195,2.640000104904175,371,16,1,8400000
4,0.0,45.0,3,0,0,75.0,1980,4,55.8917350769043,37.57819747924805,2.640000104904175,448,16,1,12490000
4,8.119999885559082,29.43000030517578,2,0,0,50.060001373291016,1982,4,55.84912490844727,37.44783782958984,2.5,286,12,1,16500000
3,8.0,32.0,2,0,0,50.0,1977,1,55.822509765625,37.66129302978516,2.75,90,16,1,14100000
1,6.599999904632568,41.09999847412109,3,0,0,59.20000076293945,1976,4,55.79704666137695,37.62360763549805,2.4800000190734863,168,12,1,16000000
3,7.0,34.0,2,0,0,56.0,1957,1,55.7485237121582,37.50041580200195,3.0,334,8,1,16999000
2,6.0,30.809999465942383,2,0,0,45.70000076293945,1963,6,55.82450485229492,37.58310317993164,2.4800000190734863,80,5,0,9190000
1,6.0,19.0,1,0,0,33.0,1969,4,55.81335067749024,37.70310974121094,2.640000104904175,216,9,1,8400000
6,9.0,18.0,1,0,0,33.0,1985,4,55.53757095336914,37.57885360717773,2.640000104904175,215,9,1,5550000
2,8.600000381469727,20.600000381469727,1,0,0,38.79999923706055,1988,4,55.63938903808594,37.66951370239258,2.650000095367432,110,14,1,9500000
10,0.0,0.0,2,0,0,81.80000305175781,2018,2,55.7851676940918,37.56404113769531,3.0,356,13,1,21000000
15,10.0,30.0,1,0,0,50.900001525878906,2007,2,55.67715835571289,37.69534683227539,2.900000095367432,132,17,1,17490000
6,8.800000190734863,21.0,1,0,0,41.70000076293945,1978,4,55.81888198852539,37.82771682739258,2.640000104904175,376,12,1,6700000
3,12.699999809265137,46.20000076293945,3,0,0,78.0,2012,4,55.71409606933594,37.40167236328125,3.0,147,8,1,19000000
7,8.199999809265137,38.0,3,0,0,65.0,1987,4,55.87911605834961,37.70088195800781,2.640000104904175,137,14,1,12699999
2,10.100000381469728,44.79999923706055,3,0,0,73.80000305175781,1998,4,55.84483337402344,37.34749221801758,2.640000104904175,331,17,1,14500000
12,9.899999618530272,19.89999961853028,1,0,0,35.099998474121094,1968,6,55.85102462768555,37.40884780883789,2.640000104904175,177,12,1,6400000
1,6.0,29.0,2,0,0,43.0,1974,1,55.675331115722656,37.74414443969727,2.640000104904175,144,9,1,8900000
1,6.0,21.0,1,0,0,35.0,1970,4,55.8257942199707,37.82318878173828,2.640000104904175,212,9,1,4500000
10,8.5,31.0,2,0,0,53.0,1997,4,55.53973388671875,37.58127212524414,2.640000104904175,193,14,1,7500000
5,6.0,20.0,1,0,0,32.0,1963,4,55.6567497253418,37.56322479248047,2.4800000190734863,80,5,0,7300000
4,13.0,57.0,3,0,0,90.0,1940,1,55.71223449707031,37.66489410400391,3.0,50,6,1,17500000
1,6.699999809265137,18.0,1,0,0,32.599998474121094,1976,4,55.66567611694336,37.5694580078125,2.640000104904175,144,9,1,9950000
7,5.699999809265137,29.600000381469727,2,0,0,44.70000076293945,1966,6,55.80815887451172,37.82881164550781,2.640000104904175,92,12,1,9000000
16,10.0,45.0,3,0,0,75.0,1985,4,55.74897766113281,37.41624069213867,2.640000104904175,190,17,1,20400000
2,12.899999618530272,33.900001525878906,2,0,0,64.0999984741211,2014,4,55.89031600952149,37.66470718383789,2.700000047683716,131,17,1,14950000
1,6.0,30.0,2,0,0,43.0,1965,6,55.85575485229492,37.5078239440918,2.4800000190734863,80,5,0,14000000
3,11.600000381469728,21.39999961853028,1,0,0,44.400001525878906,2014,4,55.86899185180664,37.48126220703125,2.7799999713897705,282,19,1,10200000
1,10.0,20.0,1,0,0,35.0,1964,6,55.65725326538086,37.58847427368164,2.640000104904175,84,12,1,9190000
2,0.0,40.0,3,0,0,59.0,1974,4,55.6701774597168,37.748565673828125,2.650000095367432,144,9,1,9000000
7,5.0,24.0,2,0,0,37.09999847412109,2022,2,55.83576583862305,37.49187088012695,2.799999952316284,264,25,1,10300000
1,9.130000114440918,32.119998931884766,2,0,0,54.400001525878906,1998,4,55.82877349853516,37.35131072998047,2.640000104904175,383,16,1,8100000
4,5.900000095367432,27.600000381469727,2,0,0,44.09999847412109,1972,4,55.711669921875,37.79108047485352,2.640000104904175,215,9,1,6180000
2,13.699999809265137,0.0,3,0,0,87.19999694824219,2019,1,55.650333404541016,37.3855094909668,2.8499999046325684,95,22,1,15347200
3,7.5,22.700000762939453,2,0,0,37.79999923706055,1963,4,55.72121810913086,37.52470397949219,2.640000104904175,64,9,1,13800000
2,10.0,25.0,1,0,0,43.0,2008,2,55.71482467651367,37.750038146972656,2.700000047683716,240,25,1,11350000
2,10.199999809265137,45.79999923706055,3,0,0,73.30000305175781,1979,4,55.64240646362305,37.486572265625,2.75,128,16,1,17100000
8,7.0,36.0,3,0,0,51.0,1967,4,55.85912322998047,37.4376220703125,2.640000104904175,207,9,1,7999999
12,13.300000190734863,44.70000076293945,3,0,0,80.69999694824219,2010,4,55.85489654541016,37.42562103271485,2.740000009536743,256,17,1,16000000
3,5.900000095367432,34.599998474121094,3,0,0,53.400001525878906,1958,1,55.80853271484375,37.71992492675781,2.75,60,5,0,8800000
1,7.519999980926514,17.75,1,0,0,33.02000045776367,1974,4,55.780540466308594,37.482330322265625,2.640000104904175,143,12,1,6900000
1,9.199999809265137,44.09999847412109,3,0,0,64.19999694824219,1967,6,55.79884338378906,37.82478713989258,2.640000104904175,168,12,1,9150000
7,7.0,32.0,2,0,0,45.59999847412109,1979,4,55.88189315795898,37.59818649291992,2.5,383,12,1,12000000
14,13.0,53.0,3,0,0,77.0,2002,4,55.647605895996094,37.60941696166992,2.700000047683716,222,14,1,23500000
8,8.899999618530273,0.0,3,0,0,62.79999923706055,1977,4,55.895267486572266,37.57192993164063,2.640000104904175,214,9,1,12750000
11,12.800000190734863,36.20000076293945,2,0,0,65.5,2014,4,55.64004898071289,37.40044021606445,2.700000047683716,320,17,1,9900000
4,9.899999618530272,20.299999237060547,1,0,0,36.29999923706055,1968,6,55.79726409912109,37.76987457275391,2.640000104904175,80,12,1,10990000
17,10.0,37.79999923706055,1,0,0,40.0,2017,4,55.63574600219727,37.3149642944336,2.700000047683716,264,17,1,11300000
12,10.399999618530272,46.59999847412109,3,0,0,75.69999694824219,1996,4,55.83622741699219,37.35300064086914,2.640000104904175,338,17,1,15000000
2,9.0,49.70000076293945,3,0,0,71.5,1960,1,55.86468124389648,37.68342971801758,3.0,168,5,0,16500000
17,13.0,33.0,2,1,0,64.0,2012,4,55.62192916870117,37.30244445800781,2.700000047683716,256,17,1,11500000
3,7.0,19.0,1,0,0,33.0,1973,4,55.82149124145508,37.75754928588867,2.640000104904175,371,9,1,5300000
4,0.0,0.0,3,0,0,95.0,2005,2,55.89524841308594,37.39972305297852,3.0,133,11,1,24800000
13,10.0,15.0,1,0,0,35.0,2000,4,55.63296127319336,37.74212265014648,2.640000104904175,349,22,1,5800000
4,10.0,32.599998474121094,2,0,0,52.5,1979,6,55.61883163452149,37.48942947387695,2.4800000190734863,207,16,1,13700000
3,9.5,20.0,1,0,0,35.0,1968,6,55.738037109375,37.67729187011719,2.700000047683716,84,12,1,7230000
2,13.5,20.100000381469727,1,0,0,50.5,2004,4,55.80266571044922,37.569522857666016,2.799999952316284,112,16,1,12500000
11,14.0,17.399999618530273,1,0,0,40.5,1998,4,55.70133209228516,37.50741958618164,2.700000047683716,383,17,1,11500000
8,7.0,0.0,1,0,0,32.0,1965,1,55.8036003112793,37.455963134765625,2.640000104904175,168,8,1,8950000
3,8.0,16.0,1,0,0,37.0,2006,2,55.73735046386719,37.693634033203125,2.700000047683716,448,24,1,7450000
8,8.699999809265137,20.799999237060547,1,0,0,40.900001525878906,1978,4,55.59906768798828,37.58103942871094,2.640000104904175,187,12,1,8700000
7,6.0,30.0,2,0,0,46.0,1974,4,55.67107772827149,37.71903610229492,2.640000104904175,144,9,1,7200000
4,0.0,0.0,3,0,0,105.5,2015,2,55.568485260009766,37.440460205078125,3.0,156,8,1,15000000
1,5.769999980926514,28.0,2,0,0,43.65999984741211,1961,1,55.852298736572266,37.65175247192383,2.4800000190734863,79,5,0,10100000
4,8.579999923706055,20.88999938964844,1,0,0,39.900001525878906,1992,4,55.85285949707031,37.35823059082031,2.640000104904175,166,14,1,11000000
18,9.800000190734863,19.200000762939453,1,0,0,40.900001525878906,2009,2,55.86573791503906,37.474388122558594,2.650000095367432,622,25,1,10500000
6,9.0,32.0,2,0,0,56.0,1987,4,55.60464096069336,37.74747085571289,2.640000104904175,256,17,1,8850000
6,0.0,32.0,2,0,0,44.0,1962,6,55.820560455322266,37.66032409667969,2.640000104904175,64,9,1,15990000
8,6.0,18.0,1,0,0,32.599998474121094,1973,4,55.76494598388672,37.82373428344727,2.640000104904175,72,9,1,6490000
6,8.0,19.0,1,0,0,33.0,1969,4,55.82411575317383,37.82265853881836,2.640000104904175,429,9,1,8100000
3,0.0,0.0,2,0,0,44.0,1977,4,55.81331253051758,37.82485961914063,2.640000104904175,214,9,1,12000000
17,9.100000381469728,18.89999961853028,1,0,0,39.20000076293945,2008,4,55.87264633178711,37.63422775268555,2.740000009536743,128,17,1,8550000
10,8.5,0.0,3,0,0,62.29999923706055,1979,4,55.86101913452149,37.60982894897461,2.640000104904175,282,12,1,12300000
8,0.0,0.0,1,0,0,38.0,2013,1,55.56742477416992,37.47548675537109,2.799999952316284,245,17,1,10000000
15,11.0,20.0,1,0,0,39.0,1998,4,55.80307388305664,37.61484146118164,2.640000104904175,336,22,1,13100000
3,8.0,43.0,3,0,0,59.0,1971,4,55.60386276245117,37.58641052246094,2.640000104904175,284,9,1,11600000
6,6.0,28.200000762939453,2,0,0,44.70000076293945,1972,4,55.6483154296875,37.41111373901367,2.640000104904175,143,9,1,9500000
2,6.0,44.400001525878906,3,0,0,58.70000076293945,1969,4,55.65530014038086,37.41154479980469,2.640000104904175,142,9,1,11700000
5,8.5,30.0,2,0,0,52.0,1990,4,55.82950592041016,37.82184982299805,2.640000104904175,331,14,1,11000000
8,9.0,21.0,1,0,0,35.0,1969,4,55.63191604614258,37.59737014770508,2.640000104904175,215,9,1,7800000
14,9.199999809265137,32.29999923706055,2,0,0,53.5,1981,4,55.68726348876953,37.48331832885742,2.640000104904175,254,25,1,8700000
3,16.100000381469727,22.799999237060547,1,0,0,70.9000015258789,2005,2,55.67961120605469,37.550331115722656,3.0,257,18,0,28000000
7,10.199999809265137,0.0,3,0,0,76.19999694824219,2006,4,55.64581298828125,37.33940887451172,2.640000104904175,320,17,1,13200000
3,16.0,18.0,1,0,0,42.0,2018,2,55.492218017578125,37.314823150634766,3.0,488,17,1,6500000
5,6.5,29.200000762939453,2,0,0,45.20000076293945,1977,4,55.60554504394531,37.737003326416016,2.5,191,12,1,7050000
1,5.5,0.0,3,0,0,53.59999847412109,1961,1,55.77699279785156,37.71464538574219,2.4800000190734863,97,5,0,12900000
3,10.0,34.0,2,0,0,51.0,1980,4,55.86785888671875,37.71109771728516,2.640000104904175,191,16,1,10200000
7,0.0,20.700000762939453,1,0,0,41.09999847412109,1985,4,55.63894271850586,37.76937103271485,2.640000104904175,555,14,1,9200000
9,6.5,23.799999237060547,2,0,0,38.59999847412109,1965,6,55.87371826171875,37.48404693603516,2.640000104904175,84,12,1,7200000
1,5.599999904632568,45.09999847412109,3,0,0,61.29999923706055,1961,1,55.77627944946289,37.73346328735352,2.4800000190734863,78,5,0,9470000
5,5.900000095367432,27.799999237060547,2,0,0,44.29999923706055,1970,4,55.610931396484375,37.59223937988281,2.640000104904175,287,9,1,6800000
9,8.0,19.0,1,0,0,38.0,1987,4,55.85600280761719,37.65621948242188,2.640000104904175,196,17,1,8200000
2,8.0,18.0,1,0,0,33.0,1969,4,55.87535858154297,37.674461364746094,2.640000104904175,178,12,1,7500000
6,6.900000095367432,18.89999961853028,1,0,0,32.900001525878906,1973,4,55.683082580566406,37.72007751464844,2.640000104904175,215,9,1,9400000
6,9.449999809265137,32.0,2,0,0,47.09999847412109,1968,6,55.69318771362305,37.609352111816406,2.640000104904175,80,12,1,10450000
2,6.0,28.0,2,0,0,44.29999923706055,1969,4,55.81629180908203,37.81342315673828,2.640000104904175,215,9,1,7300000
5,10.0,20.0,1,0,0,36.0,1968,4,55.63142776489258,37.67782974243164,2.640000104904175,82,12,1,7200000
6,6.099999904632568,29.3799991607666,2,0,0,42.31999969482422,1967,1,55.88229751586914,37.51993560791016,2.5,320,9,1,9200000
14,8.800000190734863,30.299999237060547,2,0,0,52.0,2005,4,55.807376861572266,37.81329727172852,2.740000009536743,134,17,1,14450000
2,6.0,19.0,1,0,0,32.70000076293945,1969,4,55.88493728637695,37.66492462158203,2.640000104904175,214,9,1,9400000
2,5.800000190734863,27.700000762939453,2,0,0,43.900001525878906,1973,4,55.59196472167969,37.64890670776367,2.700000047683716,502,9,1,6690000
4,0.0,19.39999961853028,1,0,0,37.400001525878906,1986,4,55.8493766784668,37.51496887207031,2.640000104904175,208,16,1,7500000
3,8.0,51.0,3,0,0,78.0,1959,1,55.78151321411133,37.728477478027344,3.0,257,12,1,18000000
16,10.0,19.0,1,0,0,35.0,1977,6,55.79853439331055,37.62114715576172,2.4800000190734863,111,16,1,12900000
2,7.0,30.0,2,0,0,46.0,1980,4,55.79574203491211,37.4033317565918,2.5,286,12,1,7500000
11,8.0,19.0,1,0,0,38.0,1978,4,55.8978157043457,37.57064437866211,2.640000104904175,127,16,1,8200000
12,9.0,33.0,2,0,0,55.0,1980,4,55.6451416015625,37.51713180541992,2.5999999046325684,502,16,1,11990000
4,0.0,0.0,2,0,0,51.29999923706055,1999,4,55.83185195922852,37.34968566894531,2.700000047683716,301,14,1,12850000
7,8.600000381469727,20.89999961853028,1,0,0,38.900001525878906,1978,4,55.81888198852539,37.82771682739258,2.640000104904175,376,12,1,7000000
6,8.0,20.0,1,0,0,39.5,1982,4,55.57666778564453,37.66824722290039,2.640000104904175,282,12,1,5300000
5,8.5,19.5,1,0,0,35.0,1966,6,55.80620193481445,37.82910919189453,2.640000104904175,92,12,1,6650000
13,8.399999618530273,30.700000762939453,2,0,0,50.900001525878906,1983,4,55.80948257446289,37.52925109863281,2.640000104904175,190,16,1,16000000
3,9.0,51.0,3,0,0,73.0,1959,1,55.69107437133789,37.56019592285156,3.0,471,10,1,19600000
13,12.0,18.0,1,0,0,46.0,2006,4,55.693145751953125,37.71880340576172,2.700000047683716,381,17,1,12000000
7,6.099999904632568,27.200000762939453,2,0,0,45.20000076293945,1974,4,55.889442443847656,37.61457061767578,2.640000104904175,214,9,1,8200000
1,9.0,48.0,3,0,0,63.0,1968,6,55.87783050537109,37.516143798828125,2.640000104904175,84,12,1,10000000
16,10.199999809265137,45.900001525878906,3,0,0,75.19999694824219,1981,4,55.63215255737305,37.47987747192383,2.640000104904175,188,16,1,17500000
4,9.5,20.0,1,0,0,35.400001525878906,1971,6,55.87962341308594,37.707332611083984,2.640000104904175,98,14,1,9500000
4,5.800000190734863,0.0,1,0,0,32.0,1960,1,55.87995529174805,37.71570587158203,3.0,48,5,0,6400000
12,9.050000190734863,28.700000762939453,2,0,0,55.150001525878906,2011,4,55.69890213012695,37.91584014892578,3.0,196,17,1,10000000
9,6.0,34.20000076293945,3,0,0,50.5,1969,4,55.69858932495117,37.82585525512695,2.640000104904175,287,9,1,9000000
15,7.0,25.0,1,0,0,44.0,1976,6,55.797550201416016,37.583229064941406,2.799999952316284,270,16,1,14450000
2,10.0,19.0,1,0,0,34.400001525878906,1969,1,55.72461700439453,37.55882263183594,2.700000047683716,1,9,1,15900000
2,5.0,68.9000015258789,4,0,0,94.0,1960,1,55.71504974365234,37.617313385009766,3.0,48,5,0,27000000
13,13.0,33.0,2,0,0,63.0,2015,4,55.85474395751953,37.6451416015625,2.740000009536743,177,17,1,14600000
1,6.199999809265137,42.0,3,0,0,58.400001525878906,1975,4,55.78093719482422,37.52053451538086,2.5999999046325684,143,9,1,11500000
4,0.0,0.0,4,0,0,118.1999969482422,1982,6,55.76634979248047,37.74320983886719,2.4800000190734863,108,5,1,26700000
3,0.0,0.0,2,1,0,44.59999847412109,1962,6,55.83095932006836,37.5238151550293,2.4800000190734863,80,5,0,10700000
6,6.0,21.0,1,0,0,32.0,1963,6,55.8103141784668,37.724517822265625,2.640000104904175,72,9,1,9500000
6,8.300000190734863,19.0,1,0,0,38.0,1985,4,55.63436508178711,37.751590728759766,2.640000104904175,520,17,1,5950000
7,8.600000381469727,32.0,2,0,0,53.29999923706055,1998,4,55.53091812133789,37.518211364746094,2.640000104904175,318,10,1,7950000
5,8.0,50.59999847412109,3,0,0,73.0,1959,1,55.68417739868164,37.68753433227539,3.0,56,5,0,14300000
2,8.600000381469727,35.70000076293945,2,0,0,55.400001525878906,2002,4,55.6614875793457,37.7796745300293,2.640000104904175,96,7,1,13600000
8,8.579999923706055,20.88999938964844,1,0,0,38.88999938964844,1980,4,55.75362396240234,37.50609970092773,2.640000104904175,191,12,1,14200000
3,8.0,43.0,3,0,0,58.0,1951,1,55.79501724243164,37.491153717041016,3.0,51,5,0,17500000
1,10.0,37.0,2,0,0,69.69999694824219,2015,1,55.52008056640625,37.21551132202149,2.799999952316284,60,4,0,6500000
5,8.0,22.0,2,0,0,36.0,1976,4,55.70640182495117,37.45397186279297,2.700000047683716,260,16,1,6300000
16,10.199999809265137,46.20000076293945,3,0,0,74.0,1995,4,55.5361213684082,37.57868576049805,2.640000104904175,135,17,1,7600000
12,10.0,46.0,3,0,0,73.0,1979,4,55.61159133911133,37.54035186767578,2.640000104904175,255,16,1,15500000
1,10.0,37.0,2,0,0,69.69999694824219,2015,1,55.52008056640625,37.21551132202149,2.799999952316284,60,4,0,6500000
14,9.199999809265137,32.29999923706055,2,0,0,53.5,1980,4,55.59800720214844,37.5424919128418,2.640000104904175,383,16,1,14000000
9,15.0,32.599998474121094,2,0,0,64.5,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,23,1,14400000
9,15.0,32.599998474121094,2,0,0,64.5,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,23,1,14400000
19,11.0,29.0,2,0,0,58.5,2019,2,55.71882247924805,37.42619323730469,2.8499999046325684,309,23,1,12700000
19,11.0,29.0,2,0,0,56.5,2019,2,55.71882247924805,37.42619323730469,2.8499999046325684,309,23,1,12700000
15,12.199999809265137,31.799999237060547,2,0,0,63.79999923706055,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,23,1,12800000
5,11.100000381469728,31.799999237060547,2,0,0,58.400001525878906,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,23,1,13500000
14,11.0,15.800000190734863,1,0,0,39.43999862670898,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,22,1,9648723
19,11.899999618530272,32.599998474121094,2,0,0,63.040000915527344,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,22,1,14519714
14,10.0,32.20000076293945,2,0,0,59.70000076293945,2019,4,55.85961532592773,37.37243270874024,2.700000047683716,225,25,1,8500000
9,4.0,18.9,1,1,0,32.6,2019,2,55.72269058227539,37.644718170166016,3.0,6,10,1,10400000
3,13.0,13.0,1,0,0,34.900001525878906,1968,1,55.8442268371582,37.48144912719727,2.640000104904175,258,29,1,7370190
13,11.0,40.0,2,0,0,68.0,2013,2,55.94625854492188,37.346073150634766,2.7799999713897705,355,19,1,8300000
13,11.0,40.0,2,0,0,68.0,2013,2,55.94625854492188,37.346073150634766,2.7799999713897705,355,19,1,8300000
1,6.0,28.5,2,0,0,45.0,1971,6,55.78656005859375,37.48811721801758,2.640000104904175,98,14,1,8600000
13,10.199999809265137,43.09999847412109,3,0,0,74.30000305175781,1999,4,55.61693572998047,37.75576019287109,2.640000104904175,223,15,1,14000000
2,7.5,19.0,1,0,0,38.5,2009,4,55.50437545776367,37.597442626953125,2.740000009536743,320,17,1,5200000
8,9.399999618530272,16.5,1,0,0,35.5,2019,2,55.71870803833008,37.424903869628906,2.799999952316284,248,17,1,8800001
12,9.0,30.89999961853028,2,0,0,52.0,1997,4,55.76285171508789,37.482608795166016,2.640000104904175,448,17,1,11000000
10,11.020000457763672,15.829999923706056,1,0,0,39.43999862670898,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,23,1,9027734
12,11.020000457763672,15.829999923706056,1,0,0,39.43999862670898,2019,2,55.7178840637207,37.42658233642578,2.799999952316284,242,23,1,9000000
4,6.0,38.0,3,0,0,61.0,1972,4,55.614845275878906,37.49515914916992,2.640000104904175,575,9,1,12000000
1,12.0,25.200000762939453,2,0,0,50.0,1957,1,55.77986907958984,37.51337814331055,3.0,100,10,1,10000000
2,9.0,27.799999237060547,2,0,0,51.400001525878906,2009,2,55.86133193969727,37.50387191772461,2.75,76,14,1,11500000
13,10.5,34.0,2,0,0,58.5,2001,4,55.65931701660156,37.51662063598633,2.640000104904175,174,22,1,12900000
18,10.199999809265137,45.5,3,0,0,77.9000015258789,1988,4,55.64042282104492,37.65673828125,2.650000095367432,174,22,1,12500000
5,7.300000190734863,18.0,1,0,0,36.0,1974,4,55.862003326416016,37.58907699584961,2.700000047683716,574,12,1,7000000
4,12.0,52.5,3,0,0,82.0,1998,4,55.73446273803711,37.85073852539063,2.640000104904175,179,7,1,17000000
3,8.0,29.0,2,0,0,50.0,1976,4,55.89225006103516,37.574256896972656,2.640000104904175,191,12,1,8450000
5,6.0,28.0,2,0,0,44.70000076293945,1968,0,55.75835800170898,37.789161682128906,2.640000104904175,80,5,0,7700000
4,13.100000381469728,29.200000762939453,2,0,0,60.59999847412109,2007,4,55.54902267456055,37.56910705566406,2.640000104904175,256,15,1,10250000
5,8.390000343322754,30.799999237060547,2,0,0,52.2599983215332,1981,4,55.87743377685547,37.72679901123047,2.640000104904175,127,16,1,9800000
12,9.199999809265137,19.0,1,0,0,38.0,2017,4,55.87160110473633,37.634498596191406,2.700000047683716,256,17,1,11200000
11,9.300000190734863,32.400001525878906,2,0,0,54.20000076293945,1994,4,55.84835815429688,37.3511962890625,2.640000104904175,399,17,1,9600000
10,11.300000190734863,18.100000381469727,1,0,0,45.40999984741211,2016,2,55.60586929321289,37.66475296020508,2.700000047683716,384,20,1,7000000
8,7.519999980926514,17.75,1,0,0,33.02000045776367,1971,4,55.66713333129883,37.4951400756836,2.700000047683716,143,12,1,8500000
1,9.5,29.200000762939453,2,0,0,54.29999923706055,2000,1,55.99239349365234,37.21188354492188,2.75,129,9,1,12000000
3,5.0,20.0,1,0,0,33.0,1971,1,55.68144226074219,37.65549850463867,2.569999933242798,208,9,1,4040000
2,16.0,24.5,2,0,0,70.0,2015,2,55.568058013916016,37.491493225097656,3.0,161,12,1,13500000
1,6.0,18.0,1,0,0,31.200000762939453,1961,4,55.81029510498047,37.72221755981445,2.640000104904175,60,5,0,7900000
8,10.0,19.0,1,0,0,39.0,2004,4,55.583343505859375,37.69477462768555,2.7799999713897705,368,24,1,9000000
9,0.0,0.0,3,0,0,59.0,1974,4,55.61750030517578,37.71041488647461,2.640000104904175,144,9,1,15490000
12,9.699999809265137,20.0,1,0,0,35.29999923706055,1970,6,55.64976501464844,37.40719604492188,2.640000104904175,80,12,1,6200000
11,10.0,20.0,1,0,0,35.0,1977,4,55.67823028564453,37.72121810913086,2.4800000190734863,214,12,1,7600000
12,9.300000190734863,45.29999923706055,3,0,0,64.69999694824219,1974,4,55.84380722045898,37.52300643920898,2.640000104904175,129,14,1,15500000
7,0.0,18.39999961853028,1,0,0,30.5,1970,1,55.78813171386719,37.61268615722656,2.5999999046325684,160,9,1,14000000
10,13.0,44.70000076293945,3,0,0,74.5999984741211,2015,4,55.87800598144531,37.623077392578125,2.740000009536743,192,17,1,17790000
2,6.0,27.0,2,0,0,43.0,1966,1,55.84408950805664,37.49705505371094,2.4800000190734863,319,5,0,8370000
12,8.399999618530273,18.89999961853028,1,0,0,37.79999923706055,1997,4,55.839637756347656,37.38922119140625,2.640000104904175,203,17,1,11990000
17,8.0,19.0,1,0,0,38.0,1997,4,55.663719177246094,37.55199432373047,2.640000104904175,367,17,1,11000000
2,6.0,26.0,2,0,0,39.0,1967,6,55.86776351928711,37.53138732910156,2.640000104904175,84,12,1,10500000
12,8.699999809265137,17.850000381469727,1,0,0,39.95000076293945,2009,4,55.5014877319336,37.57545852661133,2.799999952316284,441,16,1,7500000
